Ortholog	Species	Method	Ka	Ks	KaKs	p_val	Length	S_Sites	N_Sites	Fold_Sites	Substitutions	S_Substitutions	N_Substitutions	Fold_S_Substitutions	Fold_N_Substitutions	Divergence_Time	Substitution_Rate_Ratio	GC	ML_Score	AICc	Akaike_Weight	Model
Pa_4_290	pseudoanserina	MA	0.00507553	0.0381184	0.133152	9.96309e-05	1185	225.516	959.484	NA	13	8.2987	4.7013	NA	NA	0.0113639	15.9363:18.9409:8.70958:8.70958:1.94665:1	0.304293(0.27399:0.238636:0.400253)	-1594.15	NA	NA	NA
Pa_4_290	pauciseta	MA	0.00199496	0.0505421	0.0394713	1.7096e-07	1185	168.561	1016.44	NA	10	8.07744	1.92256	NA	NA	0.00890058	3.56436:14.4926:1.27042:1.33271:0.01:1	0.302609(0.27399:0.238636:0.395202)	-1574.42	NA	NA	NA
Pa_4_290	pseudopauciseta	MA	0.00512122	0.0465808	0.109943	8.38859e-06	1185	231.593	953.407	NA	15	10.3263	4.67373	NA	NA	0.013224	18.4942:20.2572:9.9199:9.9199:1.69249:1	0.303451(0.27399:0.238636:0.397727)	-1604.25	NA	NA	NA
Pa_4_290	pseudocomata	MA	0.00504006	0.0243125	0.207303	0.00431069	1185	221.595	963.405	NA	10	5.25965	4.74035	NA	NA	0.00864401	3.96893:5.11894:1.99016:1.99016:0.458027:1	0.30303(0.275253:0.237374:0.396465)	-1583.63	NA	NA	NA
Pa_4_290	comata	MA	0.00507456	0.0250565	0.202525	0.00337803	1185	211.698	973.302	NA	10	5.17832	4.82168	NA	NA	0.00864429	9.21834:14.9337:3.27435:3.27435:0.01:1	0.273569(0.244949:0.22096:0.354798)	-1577.84	NA	NA	NA
Pa_4_3470	bellae-mahoneyi	MA	0.00527919	0.0377874	0.139708	0.000135364	1134	258.549	875.451	NA	14	9.50408	4.49592	NA	NA	0.012691	9.16138:8.284:10.5466:11.1983:2.14438:1	0.284649(0.286842:0.211842:0.355263)	-1583.02	NA	NA	NA
Pa_4_3470	pseudoanserina	MA	0.00384252	0.0322624	0.119102	0.000325951	1134	279.853	854.147	NA	12	8.80078	3.19922	NA	NA	0.0108561	5.46653:4.36526:2.26008:2.26008:0.431879:1	0.286404(0.288158:0.213158:0.357895)	-1570.7	NA	NA	NA
Pa_4_3470	pauciseta	MA	0.00358718	0.0266669	0.134518	0.00231266	1134	267.077	866.923	NA	10	6.96067	3.03933	NA	NA	0.00902284	3.249:3.18942:1.90924:1.93109:0.312781:1	0.285088(0.288158:0.211842:0.355263)	-1562.92	NA	NA	NA
Pa_4_3470	pseudopauciseta	MA	0.0064789	0.0259072	0.250081	0.0104172	1134	313.288	820.712	NA	13	7.85437	5.14563	NA	NA	0.0118463	8.75002:3.43025:1.21726:1.21726:0.903589:1	0.285965(0.288158:0.211842:0.357895)	-1573.14	NA	NA	NA
Pa_4_3470	pseudocomata	MA	0.00529041	0.0245512	0.215485	0.00614989	1134	275.584	858.416	NA	11	6.58204	4.41796	NA	NA	0.00997116	10.9242:6.49411:6.37816:6.82469:3.42915:1	0.285526(0.288158:0.210526:0.357895)	-1566.04	NA	NA	NA
Pa_4_3470	comata	MA	0.00251636	0.0217323	0.115789	0.000406831	1134	341.769	792.231	NA	9	7.09554	1.90446	NA	NA	0.00830772	6.19887:0.158316:0.115115:0.115115:1.10695:1	0.273684(0.278947:0.205263:0.336842)	-1549.12	NA	NA	NA
Pa_4_7380	bellae-mahoneyi	MA	0.00328493	0.0284816	0.115335	4.30628e-09	3174	801.23	2372.77	NA	30	22.3621	7.63788	NA	NA	0.00964547	3.37376:3.8776:2.28786:2.29141:0.886769:1	0.282027(0.303588:0.224268:0.318225)	-4317	NA	NA	NA
Pa_4_7380	pseudoanserina	MA	0.00301699	0.025499	0.118318	1.14767e-07	3174	797.444	2376.56	NA	27	19.9614	7.03864	NA	NA	0.00866544	19.273:22.0914:16.0067:16.8037:6.4695:1	0.28187(0.303588:0.223796:0.318225)	-4302.61	NA	NA	NA
Pa_4_7380	pauciseta	MA	0.00160298	0.018631	0.0860383	2.20887e-07	3174	774.322	2399.68	NA	18	14.2108	3.78916	NA	NA	0.00575709	9.12671:12.056:8.46008:8.87384:2.38421:1	0.282027(0.30406:0.224268:0.317753)	-4250.81	NA	NA	NA
Pa_4_7380	pseudopauciseta	MA	0.00187514	0.0254398	0.0737088	2.88772e-09	3171	742.242	2428.76	NA	23	18.5306	4.46939	NA	NA	0.00739096	9.85363:16.3563:8.1303:10.7962:8.93321:1	0.282499(0.303588:0.224268:0.319641)	-4271.44	NA	NA	NA
Pa_4_7380	pseudocomata	MA	0.00179633	0.0274679	0.0653975	4.40909e-10	3174	817.694	2356.31	NA	26	21.8772	4.12281	NA	NA	0.00840992	8.31903:23.0497:2.14148:2.53956:2.72195:1	0.282342(0.305005:0.223796:0.318225)	-4278.57	NA	NA	NA
Pa_4_7380	comata	MA	0.00157514	0.0234059	0.0672967	2.44167e-09	3174	799.115	2374.88	NA	22	18.3334	3.66665	NA	NA	0.00707144	9.87853:14.7388:7.41347:7.80329:2.33875:1	0.257633(0.271483:0.208687:0.292729)	-4269.12	NA	NA	NA
Pa_4_7600	bellae-mahoneyi	MA	0.00861911	0.0209871	0.410686	0.0164941	2046	542.457	1503.54	NA	24	11.2238	12.7762	NA	NA	0.0118982	5.93211:6.21656:6.1134:6.09176:1.30084:1	0.287457(0.279649:0.283309:0.299414)	-2855.55	NA	NA	NA
Pa_4_7600	pseudoanserina	MA	0.00671853	0.0234492	0.286515	0.00105606	2043	578.564	1464.44	NA	23	13.3317	9.66831	NA	NA	0.0114565	9.50474:10.3806:5.4227:5.28691:0.638234:1	0.285505(0.275988:0.281845:0.298682)	-2838.87	NA	NA	NA
Pa_4_7600	pauciseta	MA	0.00423834	0.0173818	0.243838	0.00383999	2046	570.055	1475.95	NA	16	9.80796	6.19204	NA	NA	0.00790036	3.05472:3.31967:1.88614:2.00037:0.01:1	0.286237(0.278917:0.281113:0.298682)	-2810.22	NA	NA	NA
Pa_4_7600	pseudopauciseta	MA	0.00735644	0.0220674	0.333362	0.00815393	2046	566.273	1479.73	NA	23	12.2922	10.7078	NA	NA	0.011428	7.90083:8.97376:5.64972:5.61241:0.594712:1	0.285505(0.27672:0.281845:0.29795)	-2845.78	NA	NA	NA
Pa_4_7600	pseudocomata	MA	0.00516864	0.0203745	0.253682	0.00132218	2046	569.771	1476.23	NA	19	11.4646	7.53535	NA	NA	0.00940317	3.86393:3.82386:2.44422:2.44422:0.138804:1	0.287945(0.278917:0.281845:0.303075)	-2826	NA	NA	NA
Pa_4_7600	comata	MA	0.00520387	0.0128364	0.405401	0.0761199	2046	591.19	1454.81	NA	15	7.50895	7.49105	NA	NA	0.00740928	18.7767:20.6945:8.69676:8.69676:0.01:1	0.255735(0.25183:0.257687:0.257687)	-2801.59	NA	NA	NA
Pa_5_10620	pseudoanserina	MA	0.0470277	0.0575665	0.816928	0.3465	1524	418.05	1105.95	NA	73	23.0926	49.9074	NA	NA	0.0499186	2.67603:2.39289:1.61091:1.62458:0.637595:1	0.14986(0.17467:0.12485:0.15006)	-2406.18	NA	NA	NA
Pa_5_10620	pseudopauciseta	MA	0.0399872	0.0512336	0.780488	0.249682	2463	645.284	1817.72	NA	102	31.8892	70.1108	NA	NA	0.0429337	3.21597:3.06102:2.17872:2.18811:0.628325:1	0.239896(0.268908:0.196279:0.254502)	-3834.47	NA	NA	NA
Pa_5_10620	pseudocomata	MA	0.0429501	0.0282698	1.51929	0.195435	1698	457.351	1240.65	NA	64	12.4967	51.5033	NA	NA	0.038996	3.40503:3.47871:2.35612:2.36042:0.660305:1	0.167867(0.184874:0.140456:0.178271)	-2609.47	NA	NA	NA
Pa_5_10620	comata	MA	0.047334	0.0591194	0.800651	0.279737	1539	408.498	1130.5	NA	74	23.0116	50.9884	NA	NA	0.0504622	1.68781:2.68682:0.662077:1.20421:0.113913:1	0.144858(0.164466:0.121849:0.148259)	-2409.26	NA	NA	NA
Pa_5_10740	bellae-mahoneyi	MA	0.0454111	0.0393475	1.1541	0.813535	618	147.968	470.032	NA	26	5.57209	20.4279	NA	NA	0.0439593	2.68702:2.3396:2.61608:2.76013:0.724565:1	0.170588(0.197059:0.127941:0.186765)	-963.459	NA	NA	NA
Pa_5_10740	pseudoanserina	MA	0.0282015	0.0596106	0.473095	0.0177208	1002	267.614	734.386	NA	35	15.2289	19.7711	NA	NA	0.0365903	5.31844:3.8965:3.52473:3.92211:1.12353:1	0.268627(0.323529:0.194118:0.288235)	-1481.66	NA	NA	NA
Pa_5_10740	pauciseta	MA	0.0241362	0.0330658	0.729946	0.381114	1005	282.438	722.562	NA	26	9.06739	16.9326	NA	NA	0.0266457	4.43749:2.5025:2.31994:2.61414:1.16212:1	0.266667(0.323529:0.192647:0.283824)	-1452.43	NA	NA	NA
Pa_5_10740	pseudopauciseta	MA	0.0278135	0.0511868	0.543372	0.0716175	1005	275.691	729.309	NA	33	13.5388	19.4612	NA	NA	0.0342252	5.22454:3.40938:3.04027:3.49494:1.15774:1	0.268627(0.323529:0.194118:0.288235)	-1480.19	NA	NA	NA
Pa_5_10740	comata	MA	0.0233882	0.0516496	0.452824	0.0192505	1005	268.439	736.561	NA	30	13.378	16.622	NA	NA	0.0309369	3.05569:2.26804:1.97128:2.18806:0.364426:1	0.253431(0.3:0.191176:0.269118)	-1467.15	NA	NA	NA
Pa_5_11550	bellae-mahoneyi	MA	0.00158728	0.0353698	0.0448767	2.75785e-05	1074	228.928	845.072	NA	9	7.72095	1.27905	NA	NA	0.00878817	19.736:11.8615:16.7714:17.0525:0.01:1	0.297882(0.273481:0.254144:0.366022)	-1447.82	NA	NA	NA
Pa_5_11550	pseudoanserina	MA	0.00131846	0.0138308	0.0953279	0.0245717	1074	212.286	861.714	NA	4	2.88401	1.11599	NA	NA	0.00379164	27.5716:30:21.7056:21.7056:0.01:1	0.299724(0.274862:0.252762:0.371547)	-1422.81	NA	NA	NA
Pa_5_11550	pauciseta	MA	0.00258399	0.00378737	0.682265	0.500241	1074	226.823	847.177	NA	3	0.845491	2.15451	NA	NA	0.00283814	30:23.4176:19.5835:19.5835:0.01:1	0.301105(0.274862:0.254144:0.374309)	-1417.47	NA	NA	NA
Pa_5_11550	pseudopauciseta	MA	0.00256822	0.0135574	0.189433	0.0546617	1074	211.186	862.814	NA	5	2.81859	2.18141	NA	NA	0.00472908	26.4289:30:21.1087:21.1087:0.01:1	0.300184(0.276243:0.252762:0.371547)	-1430.57	NA	NA	NA
Pa_5_11550	pseudocomata	MA	2.39426e-05	0.0239426	0.001	0	1083	213.992	869.008	NA	5	4.97978	0.0202226	NA	NA	0.00475007	27.6847:29.9988:21.6187:21.6187:0.01:1	0.302026(0.279006:0.254144:0.372928)	-1437.52	NA	NA	NA
Pa_5_11550	comata	MA	0.00114342	0.0105867	0.108006	0	1071	196.615	874.385	NA	3	2.02659	0.973415	NA	NA	0.00287702	11.5688:12.4345:20.9476:17.4525:21.8827:1	0.247238(0.226519:0.211326:0.303867)	-1415.27	NA	NA	NA
Pa_5_11813	bellae-mahoneyi	MA	0.0454117	0.0313844	1.44695	0.401857	774	197.805	576.195	NA	31	5.94453	25.0555	NA	NA	0.0418268	3.29232:3.21801:2.53561:2.56058:0.535256:1	0.0985082(0.100309:0.0856481:0.109568)	-1215.99	NA	NA	NA
Pa_5_11813	pseudoanserina	MA	0.0311432	0.0348853	0.892732	0.643158	1920	454.362	1465.64	NA	60	15.4652	44.5348	NA	NA	0.0320288	1.54349:1.61216:1.39658:1.40362:0.800551:1	0.249486(0.280864:0.212191:0.255401)	-2870.44	NA	NA	NA
Pa_5_11813	pauciseta	MA	0.040316	0.042981	0.937997	0.687087	1932	491.979	1440.02	NA	76	20.2909	55.7091	NA	NA	0.0409946	2.90155:3.00759:2.63941:2.61923:0.915921:1	0.252829(0.283951:0.214506:0.260031)	-3016.2	NA	NA	NA
Pa_5_11813	pseudocomata	MA	0.0321689	0.0675193	0.476441	0.0941982	528	121.676	406.324	NA	20	7.71894	12.2811	NA	NA	0.0403153	2.50056:7.014:3.06842:4.05649:1.41736:1	0.0668724(0.0717593:0.0609568:0.0679012)	-817.654	NA	NA	NA
Pa_5_11813	comata	MA	0.0258983	0.0406069	0.63778	0.0839808	1923	495.328	1427.67	NA	55	19.3781	35.6219	NA	NA	0.029687	2.21976:2.24152:1.78394:1.86735:0.519384:1	0.226337(0.252315:0.195988:0.23071)	-2914.34	NA	NA	NA
Pa_5_12300	bellae-mahoneyi	MA	0.0200752	0.0280589	0.715466	0.609307	417	99.5447	317.455	NA	9	2.7425	6.2575	NA	NA	0.0219811	5.55473:9.92933:8.47589:11.106:4.70713:1	0.0994962(0.102015:0.0881612:0.108312)	-615.104	NA	NA	NA
Pa_5_12300	pseudoanserina	MA	0.0183629	0.027593	0.665492	0.282231	399	93.5745	305.426	NA	8	2.52194	5.47806	NA	NA	0.0205276	15.6497:20.9304:19.8815:20.3042:0.01:1	0.0948783(0.0994962:0.0806045:0.104534)	-580.76	NA	NA	NA
Pa_5_12300	pseudopauciseta	MA	0.0170442	0.0217448	0.783829	0.415262	399	78.5495	320.45	NA	7	1.66758	5.33242	NA	NA	0.0179696	3.88507:5.23296:7.61222:7.43021:17.0795:1	0.0957179(0.100756:0.081864:0.104534)	-578.321	NA	NA	NA
Pa_5_12300	pauciseta	MA	0.0135413	0.0266336	0.508431	0.184488	1146	305.918	840.082	NA	19	7.92922	11.0708	NA	NA	0.0170363	4.92803:5.86477:4.64812:4.68373:1.39517:1	0.260285(0.285894:0.2267:0.268262)	-1669.88	NA	NA	NA
Pa_5_12300	pseudocomata	MA	0.0263172	0.0475801	0.553113	0.0729725	1143	288.172	854.828	NA	35	13.2538	21.7462	NA	NA	0.031678	7.11534:6.94454:7.63604:7.59393:4.41014:1	0.257347(0.284635:0.224181:0.263224)	-1700	NA	NA	NA
Pa_5_12300	comata	MA	0.0230695	0.0342524	0.673517	0.293993	1146	322.176	823.824	NA	29	10.653	18.347	NA	NA	0.0262134	5.42248:5.60829:3.72844:3.70355:0.739927:1	0.258606(0.282116:0.225441:0.268262)	-1720.1	NA	NA	NA
Pa_5_1270	bellae-mahoneyi	MA	0.00577335	0.0675448	0.0854744	2.68234e-08	1284	252.878	1031.12	NA	21	15.5726	5.42745	NA	NA	0.0179389	6.59157:8.69199:2.45983:2.48152:0.01:1	0.296426(0.272727:0.22028:0.39627)	-1759.61	NA	NA	NA
Pa_5_1270	pseudoanserina	MA	0.000926365	0.0625124	0.0148189	0	1284	235.444	1048.56	NA	14	13.1333	0.866747	NA	NA	0.0122192	10.1008:17.0637:2.74214:2.74214:0.01:1	0.297203(0.273893:0.22028:0.397436)	-1719.54	NA	NA	NA
Pa_5_1270	pauciseta	MA	0.0100059	0.0641945	0.155869	1.95972e-06	1284	260.998	1023	NA	25	15.5189	9.48112	NA	NA	0.0210208	22.227:22.2198:23.1307:22.9802:4.54941:1	0.298757(0.270396:0.221445:0.404429)	-1783.86	NA	NA	NA
Pa_5_1270	pseudopauciseta	MA	0.000861954	0.0817378	0.0105454	0	1284	210.466	1073.53	NA	16	15.1833	0.816697	NA	NA	0.0141187	11.2394:29.6082:5.07252:5.16883:0.01:1	0.297591(0.273893:0.22028:0.398601)	-1723.01	NA	NA	NA
Pa_5_1270	pseudocomata	MA	0.000937697	0.0645937	0.0145169	0	1284	243.52	1040.48	NA	15	14.124	0.876049	NA	NA	0.0130105	5.7887:8.64518:3.23095:3.2707:0.01:1	0.298368(0.272727:0.22028:0.402098)	-1723.67	NA	NA	NA
Pa_5_1270	comata	MA	0.00179683	0.0566095	0.0317408	3.42705e-09	1284	242.545	1041.45	NA	14	12.3208	1.67921	NA	NA	0.0121508	2.19242:3.18464:1.16783:1.16783:0.129173:1	0.257964(0.242424:0.192308:0.339161)	-1726.68	NA	NA	NA
Pa_5_140	bellae-mahoneyi	MA	0.00359578	0.0564648	0.0636817	1.28937e-09	1599	334.592	1264.41	NA	22	17.7326	4.26737	NA	NA	0.0146587	5.46965:5.73119:3.9618:4.0116:0.232615:1	0.277778(0.269663:0.203184:0.360487)	-2230.97	NA	NA	NA
Pa_5_140	pseudoanserina	MA	0.00232277	0.0560197	0.0414635	1.72782e-11	1599	315.081	1283.92	NA	20	17.1092	2.89076	NA	NA	0.0129037	2.11486:1.88347:1.13911:1.17314:0.0975566:1	0.277778(0.270599:0.20412:0.358614)	-2173.32	NA	NA	NA
Pa_5_140	pauciseta	MA	0.00274849	0.041702	0.0659079	2.06003e-07	1599	355.722	1243.28	NA	17	13.8172	3.18283	NA	NA	0.0114143	6.02659:3.36104:4.00154:3.93083:0.700144:1	0.278402(0.268727:0.20412:0.36236)	-2203.6	NA	NA	NA
Pa_5_140	pseudopauciseta	MA	0.00241707	0.0533936	0.0452688	1.43918e-09	1599	308.198	1290.8	NA	19	15.9718	3.0282	NA	NA	0.0122425	2.62279:2.81967:1.67624:1.71064:0.134939:1	0.27809(0.270599:0.20412:0.359551)	-2171.85	NA	NA	NA
Pa_5_140	pseudocomata	MA	0.0036152	0.0651813	0.0554638	2.63254e-11	1599	293.034	1305.97	NA	23	18.4415	4.55848	NA	NA	0.0148978	26.3766:25.1361:25.2565:25.429:7.72619:1	0.278714(0.268727:0.203184:0.364232)	-2183.56	NA	NA	NA
Pa_5_140	comata	MA	0.0035797	0.0459	0.077989	1.14256e-07	1599	275.656	1323.34	NA	17	12.369	4.63099	NA	NA	0.0108754	22.9746:24.8137:25.4934:24.7916:18.3079:1	0.243446(0.235019:0.18633:0.308989)	-2166.92	NA	NA	NA
Pa_5_1750	bellae-mahoneyi	MA	0.00201767	0.0497333	0.0405698	1.12366e-14	2484	456.422	2027.58	NA	26	22.0297	3.97029	NA	NA	0.0107852	3.86788:17.0723:3.17608:1.30127:0.0405426:1	0.285686(0.294331:0.210495:0.352232)	-3417.87	NA	NA	NA
Pa_5_1750	pseudoanserina	MA	0.00358131	0.0354101	0.101138	6.85106e-09	2484	491.824	1992.18	NA	24	17.0253	6.97472	NA	NA	0.0098833	2.78528:9.41978:0.951374:0.788512:1.51809:1	0.284278(0.291918:0.210495:0.350422)	-3421.14	NA	NA	NA
Pa_5_1750	pauciseta	MA	0.00228383	0.0255756	0.0892973	7.33011e-07	2484	549.574	1934.43	NA	18	13.6954	4.30464	NA	NA	0.00743703	6.50506:8.8591:5.16936:5.00927:0.871229:1	0.285887(0.293727:0.210495:0.353438)	-3386.61	NA	NA	NA
Pa_5_1750	pseudopauciseta	MA	0.00382139	0.0207868	0.183837	0.000230251	2484	519.931	1964.07	NA	18	10.6229	7.37711	NA	NA	0.00737246	7.01119:13.7554:6.37812:5.92062:4.86676:1	0.285485(0.292521:0.209891:0.354041)	-3392.25	NA	NA	NA
Pa_5_1750	pseudocomata	MA	0.00540642	0.0244078	0.221504	0.00020276	2484	524.824	1959.18	NA	23	12.5898	10.4102	NA	NA	0.00942107	13.0787:27.8988:8.70852:8.3675:1.07235:1	0.285283(0.290109:0.210495:0.355247)	-3412.45	NA	NA	NA
Pa_5_1750	comata	MA	0.0044143	0.0374115	0.117993	2.65168e-08	2475	543.966	1931.03	NA	28	19.7341	8.26594	NA	NA	0.0116666	4.34569:6.81287:2.58983:2.54675:1.47903:1	0.249095(0.255127:0.180941:0.311218)	-3428.99	NA	NA	NA
Pa_5_2690	bellae-mahoneyi	MA	0.00906798	0.0210145	0.431511	0.0206289	2928	660.733	2267.27	NA	34	13.7058	20.2942	NA	NA	0.0117638	3.79418:4.28435:3.60935:3.65102:1.06396:1	0.268509(0.244115:0.21392:0.347492)	-4044.13	NA	NA	NA
Pa_5_2690	pseudoanserina	MA	0.00621351	0.0390764	0.159009	4.239e-09	2928	662.764	2265.24	NA	39	25.2677	13.7323	NA	NA	0.0136521	5.81948:6.55005:5.35595:5.44838:1.73442:1	0.270044(0.244626:0.214944:0.350563)	-4056.43	NA	NA	NA
Pa_5_2690	pauciseta	MA	0.00584325	0.0207918	0.281036	0.000300266	2928	686.447	2241.55	NA	27	14.0793	12.9207	NA	NA	0.00934781	4.77421:6.71812:3.17065:3.18854:1.65474:1	0.269021(0.246162:0.21392:0.346981)	-4000.72	NA	NA	NA
Pa_5_2690	pseudopauciseta	MA	0.00674751	0.032988	0.204545	5.06613e-07	2928	689.049	2238.95	NA	37	22.2271	14.7729	NA	NA	0.0129227	7.34978:8.03635:5.45775:5.46482:1.57474:1	0.269703(0.244626:0.213408:0.351075)	-4048.99	NA	NA	NA
Pa_5_2690	pseudocomata	MA	0.00595207	0.0188252	0.316176	0.00288922	2928	690.232	2237.77	NA	26	12.8391	13.1609	NA	NA	0.00898672	5.43553:6.02196:4.40487:4.69434:0.678566:1	0.26885(0.244626:0.214432:0.347492)	-3999.28	NA	NA	NA
Pa_5_2690	comata	MA	0.00503524	0.0214397	0.234856	0.00024691	2928	708.154	2219.85	NA	26	14.9752	11.0248	NA	NA	0.00900275	5.08446:4.69019:3.50799:3.66723:0.975472:1	0.253838(0.233879:0.204197:0.323439)	-3998.93	NA	NA	NA
Pa_5_3030	bellae-mahoneyi	MA	0.00441135	0.0374639	0.117749	1.12135e-06	1692	457.521	1234.48	NA	22	16.6956	5.30437	NA	NA	0.0133488	4.13569:4.77309:2.88241:3.00607:0.68711:1	0.255889(0.258834:0.20318:0.305654)	-2342.18	NA	NA	NA
Pa_5_3030	pseudoanserina	MA	0.00735276	0.0386472	0.190253	7.71207e-06	1692	458.663	1233.34	NA	26	17.2005	8.79954	NA	NA	0.015836	7.36818:8.81332:5.08892:5.06665:1.11774:1	0.257656(0.258834:0.204947:0.309187)	-2361.88	NA	NA	NA
Pa_5_3030	pauciseta	MA	0.000981172	0.0206527	0.0475083	3.30758e-05	1692	432.985	1259.01	NA	10	8.78625	1.21375	NA	NA	0.00601514	14.6153:20.1682:18.4334:18.7956:0.01:1	0.257951(0.260601:0.20318:0.310071)	-2272.38	NA	NA	NA
Pa_5_3030	pseudopauciseta	MA	0.00515228	0.0418999	0.122966	5.41266e-07	1692	466.321	1225.68	NA	25	18.8935	6.10648	NA	NA	0.01528	4.21311:6.3866:2.18883:2.16707:0.58669:1	0.256773(0.257951:0.204947:0.30742)	-2351.9	NA	NA	NA
Pa_5_3030	pseudocomata	MA	0.0024888	0.0298323	0.0834263	6.75307e-06	1692	404.496	1287.5	NA	15	11.8526	3.1474	NA	NA	0.00902564	1.90111:3.31371:1.40384:1.33769:1.85774:1	0.256773(0.258834:0.20318:0.308304)	-2304.71	NA	NA	NA
Pa_5_3030	comata	MA	0.00242268	0.0219377	0.110435	2.83083e-05	1692	466.58	1225.42	NA	13	10.0772	2.92282	NA	NA	0.00780406	2.25576:3.12588:1.43811:1.59497:0.01:1	0.23086(0.239399:0.181979:0.271201)	-2290.75	NA	NA	NA
Pa_5_3840	bellae-mahoneyi	MA	0.00639718	0.0416991	0.153413	0.000393748	1065	183.313	881.687	NA	13	7.4804	5.5196	NA	NA	0.0124735	9.29152:4.51651:7.93942:7.84021:12.3656:1	0.294837(0.288043:0.233696:0.362772)	-1426.38	NA	NA	NA
Pa_5_3840	pseudoanserina	MA	0.00360658	0.0217438	0.165867	0.0143723	1077	233.138	843.862	NA	8	4.99885	3.00115	NA	NA	0.00753275	3.37205:6.43019:2.39199:2.45283:0.01:1	0.296196(0.285326:0.240489:0.362772)	-1471.96	NA	NA	NA
Pa_5_3840	pseudopauciseta	MA	0.00737134	0.0313746	0.234946	0.00908661	1065	224.671	840.329	NA	13	6.91946	6.08054	NA	NA	0.012435	1.74758:8.59122:0.832921:0.910866:1.42441:1	0.290761(0.282609:0.235054:0.35462)	-1481.27	NA	NA	NA
Pa_5_3840	pseudocomata	MA	0.0193482	0.0252267	0.766973	0.590061	1044	231.822	812.178	NA	21	5.69561	15.3044	NA	NA	0.0206535	24.378:26.1708:20.5205:26.2729:5.37079:1	0.291214(0.282609:0.233696:0.357337)	-1497.98	NA	NA	NA
Pa_5_3840	pauciseta	MA	0.00384268	0.0283669	0.135464	0.00261924	1059	207.439	851.561	NA	9	5.78371	3.21629	NA	NA	0.00864653	10.7607:13.7885:17.2607:13.0717:19.8063:1	0.293025(0.282609:0.235054:0.361413)	-1454.76	NA	NA	NA
Pa_5_3840	comata	MA	0.00500494	0.0581486	0.0860716	2.8007e-06	1059	212.737	846.263	NA	16	11.919	4.08096	NA	NA	0.0156807	6.22269:3.94146:2.89088:3.0349:0.946736:1	0.173007(0.160326:0.150815:0.20788)	-1430.35	NA	NA	NA
Pa_5_4730	bellae-mahoneyi	MA	0.00714246	0.078619	0.090849	4.48062e-12	1854	275.332	1578.67	NA	32	21.0402	10.9598	NA	NA	0.0177572	1.29732:5.43036:0.430179:0.618413:1.17195:1	0.275983(0.279483:0.19063:0.357835)	-2587.46	NA	NA	NA
Pa_5_4730	pseudoanserina	MA	0.0049926	0.0581861	0.085804	2.2189e-09	1854	267.455	1586.55	NA	23	15.242	7.75802	NA	NA	0.0126662	1.28206:6.24344:0.521629:0.778781:1.7443:1	0.274906(0.278675:0.189015:0.357027)	-2545.5	NA	NA	NA
Pa_5_4730	pauciseta	MA	0.00489039	0.0433086	0.11292	4.89327e-07	1854	349.681	1504.32	NA	22	14.8071	7.19294	NA	NA	0.0121364	3.20337:5.70301:1.61937:1.71013:0.769536:1	0.275175(0.279483:0.189822:0.35622)	-2542.93	NA	NA	NA
Pa_5_4730	pseudopauciseta	MA	0.00449078	0.0531527	0.0844883	2.82663e-09	1854	290.804	1563.2	NA	22	15.129	6.871	NA	NA	0.0121235	1.66867:5.85816:0.535476:0.659818:1.59193:1	0.274906(0.278675:0.189822:0.35622)	-2540.9	NA	NA	NA
Pa_5_4730	pseudocomata	MA	0.00680908	0.0447759	0.15207	3.8882e-06	1854	341.282	1512.72	NA	25	14.9339	10.0661	NA	NA	0.013798	7.97753:10.9691:9.17636:10.2615:2.56146:1	0.274906(0.277868:0.19063:0.35622)	-2560.26	NA	NA	NA
Pa_5_4730	comata	MA	0.00712297	0.0448662	0.15876	2.43126e-06	1854	297.765	1556.23	NA	24	13.1166	10.8834	NA	NA	0.0131848	1.80019:5.76668:0.447707:0.527164:2.41065:1	0.24475(0.246365:0.171244:0.31664)	-2552.51	NA	NA	NA
Pa_5_5570	bellae-mahoneyi	MA	0.00587661	0.0242074	0.242761	0.000157295	2514	707.598	1806.4	NA	27	16.6694	10.3306	NA	NA	0.011036	3.00627:3.15388:2.31158:2.33176:0.606401:1	0.273341(0.274136:0.26758:0.278308)	-3583.97	NA	NA	NA
Pa_5_5570	pseudoanserina	MA	0.00675936	0.0224658	0.300874	0.00117745	2514	742.108	1771.89	NA	28	16.2944	11.7056	NA	NA	0.0113957	5.00513:4.36988:2.2953:2.34855:0.01:1	0.274136(0.275924:0.266389:0.280095)	-3581.57	NA	NA	NA
Pa_5_5570	pauciseta	MA	0.00434672	0.0172543	0.251921	0.000876296	2514	730.564	1783.44	NA	20	12.384	7.61597	NA	NA	0.00809764	7.9588:8.78281:5.07525:5.13079:0.426751:1	0.275328(0.274732:0.268772:0.282479)	-3539.59	NA	NA	NA
Pa_5_5570	pseudopauciseta	MA	0.00802332	0.0215221	0.372794	0.00403572	2514	759.163	1754.84	NA	30	16.1141	13.8859	NA	NA	0.0120996	3.95156:3.48596:2.0838:2.09955:0.24457:1	0.274136(0.275924:0.266389:0.280095)	-3522.83	NA	NA	NA
Pa_5_5570	pseudocomata	MA	0.00725939	0.0129726	0.559596	0.154708	2514	725.313	1788.69	NA	22	9.24364	12.7564	NA	NA	0.00890769	7.3603:8.28381:5.22941:5.20482:0.513921:1	0.274335(0.275328:0.266389:0.281287)	-3554.33	NA	NA	NA
